DATE,TMAX,TMIN
7/30/18,89,66
7/31/18,81,65
8/1/18,87,60
8/2/18,90,60
8/3/18,93,60
8/4/18,92,63
8/5/18,92,66
8/6/18,95,72
8/7/18,94,69
8/8/18,97,69
8/9/18,83,68
8/10/18,86,66
8/11/18,92,66
8/12/18,94,67
8/13/18,89,70
8/14/18,80,70
8/15/18,85,70
8/16/18,84,75
8/17/18,96,71
8/18/18,81,70
8/19/18,90,70
8/20/18,89,70
8/21/18,89,65
8/22/18,84,63
8/23/18,87,63
8/24/18,84,64
8/25/18,92,65
8/26/18,93,70
8/27/18,93,70
8/28/18,93,74
8/29/18,94,74
8/30/18,92,73
8/31/18,97,68
9/1/18,91,68
9/2/18,89,71
9/3/18,86,70
9/4/18,88,70
9/5/18,89,69
9/6/18,90,69
9/7/18,80,73
9/8/18,83,73
9/9/18,87,66
9/10/18,76,65
9/11/18,79,62
9/12/18,75,63
9/13/18,76,62
9/14/18,89,62
9/15/18,92,66
9/16/18,92,66
9/17/18,93,66
9/18/18,93,68
9/19/18,94,68
9/20/18,96,68
9/21/18,94,69
9/22/18,91,62
9/23/18,71,62
9/24/18,67,63
9/25/18,80,64
9/26/18,87,67
9/27/18,74,56
9/28/18,65,52
9/29/18,76,55
9/30/18,78,54
10/1/18,83,54
10/2/18,84,64
10/3/18,89,64
10/4/18,89,66
10/5/18,91,66
10/6/18,90,67
10/7/18,88,67
10/8/18,86,67
10/9/18,88,67
10/10/18,82,69
10/11/18,79,50
10/12/18,68,47
10/13/18,62,47
10/14/18,58,54
10/15/18,70,55
10/16/18,64,45
10/17/18,50,45
10/18/18,68,46
10/19/18,64,44
10/20/18,62,44
10/21/18,69,38
10/22/18,59,33
10/23/18,64,33
10/24/18,70,40
10/25/18,65,40
10/26/18,55,49
10/27/18,57,39
10/28/18,73,39
10/29/18,79,42
10/30/18,73,42
10/31/18,78,54
11/1/18,76,52
11/2/18,58,37
11/3/18,61,36
11/4/18,68,36
11/5/18,62,39
11/6/18,60,45
11/7/18,65,51
11/8/18,60,46
11/9/18,55,39
11/10/18,54,26
11/11/18,44,26
11/12/18,48,36
11/13/18,44,31
11/14/18,41,28
11/15/18,,21
11/16/18,50,21
